"TIME_ID","DAY_NAME","DAY_NUMBER_IN_WEEK","DAY_NUMBER_IN_MONTH","CALENDAR_WEEK_NUMBER","FISCAL_WEEK_NUMBER","WEEK_ENDING_DAY","WEEK_ENDING_DAY_ID","CALENDAR_MONTH_NUMBER","FISCAL_MONTH_NUMBER","CALENDAR_MONTH_DESC","CALENDAR_MONTH_ID","FISCAL_MONTH_DESC","FISCAL_MONTH_ID","DAYS_IN_CAL_MONTH","DAYS_IN_FIS_MONTH","END_OF_CAL_MONTH","END_OF_FIS_MONTH","CALENDAR_MONTH_NAME","FISCAL_MONTH_NAME","CALENDAR_QUARTER_DESC","CALENDAR_QUARTER_ID","FISCAL_QUARTER_DESC","FISCAL_QUARTER_ID","DAYS_IN_CAL_QUARTER","DAYS_IN_FIS_QUARTER","END_OF_CAL_QUARTER","END_OF_FIS_QUARTER","CALENDAR_QUARTER_NUMBER","FISCAL_QUARTER_NUMBER","CALENDAR_YEAR","CALENDAR_YEAR_ID","FISCAL_YEAR","FISCAL_YEAR_ID","DAYS_IN_CAL_YEAR","DAYS_IN_FIS_YEAR","END_OF_CAL_YEAR","END_OF_FIS_YEAR"
2019-02-20,"Wednesday",3,20,8,8,2019-02-24,1609,2,2,"2019-02",1673,"2019-02",1721,28,28,2019-02-28,2019-02-22,"February","February","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-02-21,"Thursday",4,21,8,8,2019-02-24,1609,2,2,"2019-02",1673,"2019-02",1721,28,28,2019-02-28,2019-02-22,"February","February","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-02-22,"Friday",5,22,8,8,2019-02-24,1609,2,2,"2019-02",1673,"2019-02",1721,28,28,2019-02-28,2019-02-22,"February","February","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-02-23,"Saturday",6,23,8,8,2019-02-24,1466,2,3,"2019-02",1673,"2019-03",1722,28,35,2019-02-28,2019-03-29,"February","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-02-24,"Sunday",7,24,8,8,2019-02-24,1466,2,3,"2019-02",1673,"2019-03",1722,28,35,2019-02-28,2019-03-29,"February","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-02-25,"Monday",1,25,8,8,2019-03-03,1466,2,3,"2019-02",1673,"2019-03",1722,28,35,2019-02-28,2019-03-29,"February","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-02-26,"Tuesday",2,26,9,9,2019-03-03,1466,2,3,"2019-02",1673,"2019-03",1722,28,35,2019-02-28,2019-03-29,"February","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-02-27,"Wednesday",3,27,9,9,2019-03-03,1466,2,3,"2019-02",1673,"2019-03",1722,28,35,2019-02-28,2019-03-29,"February","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-02-28,"Thursday",4,28,9,9,2019-03-03,1466,2,3,"2019-02",1673,"2019-03",1722,28,35,2019-02-28,2019-03-29,"February","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-01,"Friday",5,1,9,9,2019-03-03,1466,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-02,"Saturday",6,2,9,9,2019-03-03,1515,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-03,"Sunday",7,3,9,9,2019-03-03,1515,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-04,"Monday",1,4,9,9,2019-03-10,1515,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-05,"Tuesday",2,5,10,10,2019-03-10,1515,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-06,"Wednesday",3,6,10,10,2019-03-10,1515,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-07,"Thursday",4,7,10,10,2019-03-10,1515,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-08,"Friday",5,8,10,10,2019-03-10,1515,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-09,"Saturday",6,9,10,10,2019-03-10,1563,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-10,"Sunday",7,10,10,10,2019-03-10,1563,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-11,"Monday",1,11,10,10,2019-03-17,1563,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-12,"Tuesday",2,12,11,11,2019-03-17,1563,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-13,"Wednesday",3,13,11,11,2019-03-17,1563,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-14,"Thursday",4,14,11,11,2019-03-17,1563,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-15,"Friday",5,15,11,11,2019-03-17,1563,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-16,"Saturday",6,16,11,11,2019-03-17,1611,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-17,"Sunday",7,17,11,11,2019-03-17,1611,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-18,"Monday",1,18,11,11,2019-03-24,1611,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-19,"Tuesday",2,19,12,12,2019-03-24,1611,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-20,"Wednesday",3,20,12,12,2019-03-24,1611,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-21,"Thursday",4,21,12,12,2019-03-24,1611,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-22,"Friday",5,22,12,12,2019-03-24,1611,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-23,"Saturday",6,23,12,12,2019-03-24,1658,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-24,"Sunday",7,24,12,12,2019-03-24,1658,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-25,"Monday",1,25,12,12,2019-03-31,1658,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-26,"Tuesday",2,26,13,13,2019-03-31,1658,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-27,"Wednesday",3,27,13,13,2019-03-31,1658,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-28,"Thursday",4,28,13,13,2019-03-31,1658,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-29,"Friday",5,29,13,13,2019-03-31,1658,3,3,"2019-03",1674,"2019-03",1722,31,35,2019-03-31,2019-03-29,"March","March","2019-01",1769,"2019-01",1785,90,88,2019-03-31,2019-03-29,1,1,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-30,"Saturday",6,30,13,13,2019-03-31,1490,3,4,"2019-03",1674,"2019-04",1723,31,28,2019-03-31,2019-04-26,"March","April","2019-01",1769,"2019-02",1786,90,91,2019-03-31,2019-06-28,1,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-03-31,"Sunday",7,31,13,13,2019-03-31,1490,3,4,"2019-03",1674,"2019-04",1723,31,28,2019-03-31,2019-04-26,"March","April","2019-01",1769,"2019-02",1786,90,91,2019-03-31,2019-06-28,1,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-01,"Monday",1,1,13,13,2019-04-07,1490,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-02,"Tuesday",2,2,14,14,2019-04-07,1490,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-03,"Wednesday",3,3,14,14,2019-04-07,1490,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-04,"Thursday",4,4,14,14,2019-04-07,1490,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-05,"Friday",5,5,14,14,2019-04-07,1490,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-06,"Saturday",6,6,14,14,2019-04-07,1539,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-07,"Sunday",7,7,14,14,2019-04-07,1539,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-08,"Monday",1,8,14,14,2019-04-14,1539,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-09,"Tuesday",2,9,15,15,2019-04-14,1539,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-10,"Wednesday",3,10,15,15,2019-04-14,1539,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-11,"Thursday",4,11,15,15,2019-04-14,1539,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-12,"Friday",5,12,15,15,2019-04-14,1539,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-13,"Saturday",6,13,15,15,2019-04-14,1587,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-14,"Sunday",7,14,15,15,2019-04-14,1587,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-15,"Monday",1,15,15,15,2019-04-21,1587,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-16,"Tuesday",2,16,16,16,2019-04-21,1587,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-17,"Wednesday",3,17,16,16,2019-04-21,1587,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-18,"Thursday",4,18,16,16,2019-04-21,1587,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-19,"Friday",5,19,16,16,2019-04-21,1587,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-20,"Saturday",6,20,16,16,2019-04-21,1635,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-21,"Sunday",7,21,16,16,2019-04-21,1635,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-22,"Monday",1,22,16,16,2019-04-28,1635,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-23,"Tuesday",2,23,17,17,2019-04-28,1635,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-24,"Wednesday",3,24,17,17,2019-04-28,1635,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-25,"Thursday",4,25,17,17,2019-04-28,1635,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-26,"Friday",5,26,17,17,2019-04-28,1635,4,4,"2019-04",1675,"2019-04",1723,30,28,2019-04-30,2019-04-26,"April","April","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-27,"Saturday",6,27,17,17,2019-04-28,1479,4,5,"2019-04",1675,"2019-05",1724,30,35,2019-04-30,2019-05-31,"April","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-28,"Sunday",7,28,17,17,2019-04-28,1479,4,5,"2019-04",1675,"2019-05",1724,30,35,2019-04-30,2019-05-31,"April","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-29,"Monday",1,29,17,17,2019-05-05,1479,4,5,"2019-04",1675,"2019-05",1724,30,35,2019-04-30,2019-05-31,"April","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-04-30,"Tuesday",2,30,18,18,2019-05-05,1479,4,5,"2019-04",1675,"2019-05",1724,30,35,2019-04-30,2019-05-31,"April","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-01,"Wednesday",3,1,18,18,2019-05-05,1479,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-02,"Thursday",4,2,18,18,2019-05-05,1479,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-03,"Friday",5,3,18,18,2019-05-05,1479,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-04,"Saturday",6,4,18,18,2019-05-05,1528,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-05,"Sunday",7,5,18,18,2019-05-05,1528,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-06,"Monday",1,6,18,18,2019-05-12,1528,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-07,"Tuesday",2,7,19,19,2019-05-12,1528,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-08,"Wednesday",3,8,19,19,2019-05-12,1528,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-09,"Thursday",4,9,19,19,2019-05-12,1528,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-10,"Friday",5,10,19,19,2019-05-12,1528,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-11,"Saturday",6,11,19,19,2019-05-12,1576,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-12,"Sunday",7,12,19,19,2019-05-12,1576,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-13,"Monday",1,13,19,19,2019-05-19,1576,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-14,"Tuesday",2,14,20,20,2019-05-19,1576,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-15,"Wednesday",3,15,20,20,2019-05-19,1576,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-16,"Thursday",4,16,20,20,2019-05-19,1576,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-17,"Friday",5,17,20,20,2019-05-19,1576,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-18,"Saturday",6,18,20,20,2019-05-19,1624,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-19,"Sunday",7,19,20,20,2019-05-19,1624,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-20,"Monday",1,20,20,20,2019-05-26,1624,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-21,"Tuesday",2,21,21,21,2019-05-26,1624,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
2019-05-22,"Wednesday",3,22,21,21,2019-05-26,1624,5,5,"2019-05",1676,"2019-05",1724,31,35,2019-05-31,2019-05-31,"May","May","2019-02",1770,"2019-02",1786,91,91,2019-06-30,2019-06-28,2,2,2019,1802,2019,1806,365,361,2019-12-31,2019-12-27
